province,date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Alberta,2020-03-27,1.7069098712873514,0.11654595715262732,7.0,1.9353357498502493,1.4784839927244535,1.8158324747601056,1.5979872678145972
Alberta,2020-03-28,1.6250766597747561,0.11654544014709207,7.0,1.853501525025425,1.3966517945240873,1.7339987800596737,1.5161545394898386
Alberta,2020-03-29,1.5115809248263683,0.11654517369267624,7.0,1.7400052678359788,1.2831565818167578,1.6205027960858422,1.4026590535668944
Alberta,2020-03-30,1.4702642952466798,0.11654503709429864,7.0,1.6986883705283897,1.2418402199649698,1.5791860388427728,1.3613425516505868
Alberta,2020-03-31,1.5211043444779144,0.11654496847702045,7.0,1.7495282852722305,1.2926804036835984,1.630026023945034,1.412182665010795
Alberta,2020-04-01,1.5768637228794766,0.11654493675919281,7.0,1.8052876015079928,1.3484398442509604,1.6857853727034542,1.467942073055499
Alberta,2020-04-02,1.527894933412747,0.11654492757353292,7.0,1.7563187940377005,1.2994710727877934,1.6368165746519052,1.4189732921735887
Alberta,2020-04-03,1.457762384289146,0.11654493675919286,7.0,1.6861862629176623,1.2293385056606299,1.5666840341131236,1.3488407344651685
Alberta,2020-04-04,1.3586945610625638,0.11654492757353292,7.0,1.5871184216875174,1.1302707004376102,1.467616202301722,1.2497729198234055
Alberta,2020-04-05,1.2390694000262483,0.11654492757353292,7.0,1.467493260651202,1.0106455394012948,1.3479910412654066,1.13014775878709
Alberta,2020-04-06,1.1531562391429777,0.11654492757353292,7.0,1.3815800997679313,0.9247323785180241,1.262077880382136,1.0442345979038195
Alberta,2020-04-07,1.0468554702929747,0.11654492757353292,7.0,1.2752793309179282,0.8184316096680211,1.155777111532133,0.9379338290538164
Alberta,2020-04-08,1.0200382846186633,0.11654492757353292,7.0,1.2484621452436169,0.7916144239937097,1.1289599258578216,0.911116643379505
Alberta,2020-04-09,1.0262103258002075,0.11654492757353292,7.0,1.2546341864251611,0.797786465175254,1.1351319670393658,0.9172886845610493
Alberta,2020-04-10,1.0991508196412554,0.11654492757353292,7.0,1.327574680266209,0.8707269590163018,1.2080724608804136,0.9902291784020971
Alberta,2020-04-11,1.2048337403195841,0.11654492757353292,7.0,1.4332576009445377,0.9764098796946306,1.3137553815587424,1.0959120990804259
