province,date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
NL,2020-03-27,2.080034711,0.323872318,7,2.71481279,1.445256633,2.382722311,1.777347111
NL,2020-03-28,1.896913085,0.313016259,7,2.51041368,1.28341249,2.189454729,1.604371441
NL,2020-03-29,1.722878242,0.305408861,7,2.32146861,1.124287874,2.008310092,1.437446391
NL,2020-03-30,1.566063743,0.300122285,7,2.154292613,0.977834873,1.846554817,1.285572669
NL,2020-03-31,1.428335222,0.296471216,7,2.009408128,0.847262316,1.705414046,1.151256398
NL,2020-04-01,1.331754036,0.293960971,7,1.907906952,0.755601121,1.606486812,1.057021261
NL,2020-04-02,1.208587773,0.292240581,7,1.781368785,0.63580676,1.48171269,0.935462856
NL,2020-04-03,1.107326819,0.291064151,7,1.677802071,0.536851566,1.379352257,0.83530138
NL,2020-04-04,1.010708886,0.290260939,7,1.579609872,0.4418079,1.281983651,0.739434121
NL,2020-04-05,0.92725484,0.289713131,7,1.495082142,0.359427537,1.198017629,0.65649205
NL,2020-04-06,0.833351899,0.28933979,7,1.400447466,0.266256333,1.103765768,0.562938031
NL,2020-04-07,0.742386467,0.289085479,7,1.308983594,0.17578934,1.01256266,0.472210274
NL,2020-04-08,0.672560867,0.288912308,7,1.238818586,0.106303147,0.942575216,0.402546517
NL,2020-04-09,0.613092381,0.288794418,7,1.179119038,0.047065724,0.882996551,0.343188211
NL,2020-04-10,0.560382147,0.288714173,7,1.126251528,-0.005487233,0.830211322,0.290552973
NL,2020-04-11,0.515415667,0.288659559,7,1.081178005,-0.050346672,0.785193799,0.245637534
NL,2020-04-12,0.479994077,0.288622391,7,1.045683569,-0.085695415,0.749737473,0.210250681
NL,2020-04-13,0.4570389,0.288597099,7,1.022678819,-0.10860102,0.726758657,0.187319142
NL,2020-04-14,0.438822431,0.288579888,7,1.004428617,-0.126783755,0.708526103,0.169118758
NL,2020-04-15,0.436919109,0.288568176,7,1.002502341,-0.128664123,0.706611836,0.167226382
NL,2020-04-16,0.427546846,0.288560207,7,0.993114459,-0.138020767,0.697232125,0.157861566
NL,2020-04-17,0.392393483,0.288554785,7,0.957950468,-0.173163503,0.662073694,0.122713271
NL,2020-04-18,0.339053989,0.288551096,7,0.904603745,-0.226495766,0.608730753,0.069377225
NL,2020-04-19,0.298318769,0.288548587,7,0.863863606,-0.267226069,0.567993188,0.02864435
NL,2020-04-20,0.268673496,0.28854688,7,0.834214989,-0.296867997,0.53834632,-0.000999328
NL,2020-04-21,0.249016114,0.288545721,7,0.814555335,-0.316523108,0.518687855,-0.020655627
NL,2020-04-22,0.238615862,0.288544935,7,0.804153542,-0.326921819,0.508286868,-0.031055145
NL,2020-04-23,0.237086112,0.288544404,7,0.802622751,-0.328450527,0.506756622,-0.032584397
NL,2020-04-24,0.244369998,0.288544048,7,0.809905939,-0.321165943,0.514040175,-0.025300179
NL,2020-04-25,0.260738295,0.288543813,7,0.826273777,-0.304797187,0.530408253,-0.008931663
NL,2020-04-26,0.26228086,0.288543666,7,0.827816053,-0.303254333,0.531950681,-0.00738896
NL,2020-04-27,0.247801593,0.288543583,7,0.813336623,-0.317733437,0.517471336,-0.02186815
NL,2020-04-28,0.242534306,0.288543552,7,0.808069276,-0.323000664,0.51220402,-0.027135407
NL,2020-04-29,0.24628319,0.288543569,7,0.811818192,-0.319251813,0.515952919,-0.023386539
NL,2020-04-30,0.259187608,0.288543635,7,0.824722741,-0.306347525,0.528857399,-0.010482184
NL,2020-05-01,0.28172728,0.288543762,7,0.847262661,-0.283808101,0.55139719,0.01205737
NL,2020-05-02,0.264806099,0.288543967,7,0.830341883,-0.300729685,0.534476201,-0.004864003
NL,2020-05-03,0.257729039,0.288544282,7,0.82326544,-0.307807363,0.527399435,-0.011941358
NL,2020-05-04,0.26023301,0.288544755,7,0.825770337,-0.305304317,0.529903848,-0.009437828
NL,2020-05-05,0.272411098,0.288545455,7,0.837949798,-0.293127602,0.54208259,0.002739606
NL,2020-05-06,0.29471604,0.288546478,7,0.860256745,-0.270824665,0.564388488,0.025043591
NL,2020-05-07,0.327976995,0.288547985,7,0.893520654,-0.237566664,0.597650852,0.058303138
NL,2020-05-08,0.270547812,0.2885502,7,0.836095813,-0.295000188,0.54022374,0.000871885
NL,2020-05-09,0.223176202,0.288553456,7,0.788730582,-0.342378179,0.492855171,-0.046502768
NL,2020-05-10,0.184101131,0.28855824,7,0.749664888,-0.381462626,0.453784572,-0.085582309
NL,2020-05-11,0.151869991,0.28856527,7,0.717447528,-0.413707546,0.421560002,-0.11782002
NL,2020-05-12,0.125284594,0.288575603,7,0.690882382,-0.440313194,0.394984262,-0.144415074
NL,2020-05-13,0.103356632,0.288590787,7,0.66898418,-0.462270917,0.37307049,-0.166357227
NL,2020-05-14,0.085270936,0.288613101,7,0.650942218,-0.480400347,0.355005649,-0.184463777
NL,2020-05-15,0.070355174,0.288645891,7,0.636090724,-0.495380377,0.340120532,-0.199410185
NL,2020-05-16,0.058054854,0.288694074,7,0.623884841,-0.507775134,0.327865244,-0.211755536
NL,2020-05-17,0.047912714,0.288764872,7,0.613881462,-0.518056034,0.317789271,-0.221963843
NL,2020-05-18,0.039551722,0.288868888,7,0.605724338,-0.526620894,0.309525491,-0.230422047
NL,2020-05-19,0.032661059,0.289021686,7,0.599133154,-0.533811036,0.302777631,-0.237455514
NL,2020-05-20,0.026984565,0.289246099,7,0.593896502,-0.539927371,0.297310872,-0.243341741
NL,2020-05-21,0.022311219,0.289575591,7,0.589868948,-0.54524651,0.292945465,-0.248323027
NL,2020-05-22,0.018467289,0.290059148,7,0.586972771,-0.550038194,0.289553462,-0.252618885
NL,2020-05-23,0.015309877,0.290768345,7,0.58520536,-0.554585607,0.287058858,-0.256439105
NL,2020-05-24,0.012721607,0.291807485,7,0.584653768,-0.559210554,0.285441758,-0.259998544
NL,2020-05-25,0.010606261,0.293327972,7,0.585518521,-0.564305999,0.284747442,-0.26353492
NL,2020-05-26,0.008885201,0.295548352,7,0.588149326,-0.570378924,0.285101526,-0.267331123
NL,2020-05-27,0.007494447,0.298781579,7,0.59309558,-0.578106686,0.286732511,-0.271743616
NL,2020-05-28,0.006382298,0.303470767,7,0.601174072,-0.588409475,0.290002827,-0.277238231
NL,2020-05-29,0.00527015,0.29878157,7,0.590871266,-0.580330967,0.284508206,-0.273967906
NL,2020-05-30,0.004353918,0.295548337,7,0.583618015,-0.574910178,0.280570229,-0.271862393
NL,2020-05-31,0.003599543,0.293327954,7,0.578511767,-0.571312682,0.277740707,-0.270541621
NL,2020-06-01,0.00297898,0.291807465,7,0.574911102,-0.568953142,0.275699112,-0.269741152
NL,2020-06-02,0.00246916,0.290768325,7,0.572364604,-0.567426285,0.274218122,-0.269279803
NL,2020-06-03,0.00205113,0.290059129,7,0.570556576,-0.566454316,0.273137286,-0.269035025
NL,2020-06-04,0.001709351,0.289575576,7,0.569267051,-0.565848348,0.272343583,-0.268924881
NL,2020-06-05,0.001431117,0.28924609,7,0.568343037,-0.565480802,0.271757416,-0.268895181
NL,2020-06-06,0.001206084,0.289021687,7,0.567678182,-0.565266013,0.271322658,-0.268910489
NL,2020-06-07,0.001025888,0.288868903,7,0.567198535,-0.565146759,0.270999671,-0.268947896
NL,2020-06-08,0.000883828,0.28876491,7,0.566852651,-0.565084995,0.270760421,-0.268992764
NL,2020-06-09,0.000774625,0.288694145,7,0.566604752,-0.565055502,0.270585081,-0.269035831
NL,2020-06-10,0.000694218,0.28864601,7,0.566430003,-0.565041566,0.270459688,-0.269071252
NL,2020-06-11,0.000639619,0.288613292,7,0.566311276,-0.565032038,0.27037451,-0.269095273
NL,2020-06-12,0.000608797,0.288591083,7,0.566236926,-0.565019331,0.270322933,-0.269105338
NL,2020-06-13,0.000600608,0.288576053,7,0.566199278,-0.564998063,0.270300696,-0.269099481
NL,2020-06-14,0.000614745,0.288565948,7,0.56619361,-0.56496412,0.27030539,-0.269075899
NL,2020-06-15,0.000651736,0.288559251,7,0.566217475,-0.564914003,0.270336122,-0.269032649
NL,2020-06-16,0.000712955,0.288554957,7,0.566270279,-0.564844368,0.270393328,-0.268967418
NL,2020-06-17,0.000800678,0.288552422,7,0.566353034,-0.564751677,0.270478682,-0.268877326
NL,2020-06-18,0.000918166,0.288551266,7,0.566468256,-0.564631924,0.27059509,-0.268758757
NL,2020-06-19,0.001069787,0.288551316,7,0.566619973,-0.564480399,0.270746756,-0.268607183
NL,2020-06-20,0.001261177,0.288552577,7,0.566813836,-0.564291482,0.270939326,-0.268416972
NL,2020-06-21,0.001499451,0.288555241,7,0.567057331,-0.564058429,0.271180089,-0.268181188
NL,2020-06-22,0.001793466,0.288559707,7,0.567360099,-0.563773166,0.271478278,-0.267891345
NL,2020-06-23,0.002154154,0.288566644,7,0.567734383,-0.563426075,0.271845449,-0.267537141
NL,2020-06-24,0.002594922,0.288577093,7,0.568195632,-0.563005788,0.272295983,-0.267106139
NL,2020-06-25,0.003132155,0.288592624,7,0.568763304,-0.562498993,0.272847731,-0.26658342
NL,2020-06-26,0.003785826,0.288615564,7,0.569461937,-0.561890285,0.273522842,-0.265951189
NL,2020-06-27,0.004580235,0.288649355,7,0.570322575,-0.561162106,0.274348831,-0.265188362
NL,2020-06-28,0.005544912,0.288699064,7,0.57138468,-0.560294855,0.275359966,-0.264270141
NL,2020-06-29,0.006715721,0.28877214,7,0.572698715,-0.559267272,0.276599071,-0.263167628
NL,2020-06-30,0.008136186,0.288879527,7,0.574329654,-0.558057282,0.278119898,-0.261847526
NL,2020-07-01,0.009859112,0.289037292,7,0.576361795,-0.556643571,0.27999027,-0.260272046
NL,2020-07-02,0.011948549,0.289269007,7,0.578905384,-0.555008287,0.282296265,-0.258399168
NL,2020-07-03,0.01448217,0.289609217,7,0.582105806,-0.553141465,0.285147843,-0.256183502
NL,2020-07-04,0.017554165,0.290108486,7,0.586156349,-0.55104802,0.288686449,-0.25357812
NL,2020-07-05,0.021278734,0.290840674,7,0.591315981,-0.548758513,0.293095314,-0.250537845
NL,2020-07-06,0.025794337,0.291913401,7,0.597934089,-0.546345416,0.298613475,-0.247024802
NL,2020-07-07,0.031268839,0.293482812,7,0.606484582,-0.543946903,0.305554733,-0.243017055
NL,2020-07-08,0.037905756,0.295774178,7,0.617612492,-0.541800981,0.314333135,-0.238521624
NL,2020-07-09,0.045951813,0.299109819,7,0.632196284,-0.540292659,0.325496646,-0.233593021
NL,2020-07-10,0.055706121,0.3039456,7,0.651428551,-0.540016309,0.339770424,-0.228358182
NL,2020-07-11,0.065460425,0.299447336,7,0.652366419,-0.521445568,0.345320699,-0.214399848
NL,2020-07-12,0.077648209,0.296494895,7,0.658767526,-0.503471107,0.354749163,-0.199452745
NL,2020-07-13,0.092722552,0.29468697,7,0.670298399,-0.484853295,0.368133838,-0.182688734
NL,2020-07-14,0.111243839,0.293771782,7,0.687025952,-0.464538273,0.385799801,-0.163312122
NL,2020-07-15,0.133900597,0.293620071,7,0.70938536,-0.441584166,0.40831477,-0.140513577
NL,2020-07-16,0.161535086,0.294210288,7,0.738176654,-0.415106483,0.43650087,-0.113430699
NL,2020-07-17,0.195174613,0.295626071,7,0.774591064,-0.384241838,0.471463573,-0.081114347
NL,2020-07-18,0.236069722,0.298065959,7,0.820268266,-0.348128822,0.514638975,-0.042499531
NL,2020-07-19,0.285740682,0.301865399,7,0.877385992,-0.305904627,0.567860851,0.003620513
NL,2020-07-20,0.346034002,0.307530615,7,0.948782931,-0.256714927,0.633448821,0.058619183
NL,2020-07-21,0.419191075,0.31578241,7,1.038113226,-0.199731075,0.714317934,0.124064216
NL,2020-07-22,0.492348148,0.315718716,7,1.111145461,-0.126449164,0.787415479,0.197280817
NL,2020-07-23,0.565505221,0.307334363,7,1.167869504,-0.036859061,0.852736626,0.278273817
NL,2020-07-24,0.659684852,0.301511983,7,1.25063748,0.068732224,0.941474722,0.377894982
NL,2020-07-25,0.62769433,0.297508782,7,1.210800828,0.044587832,0.905742852,0.349645808
NL,2020-07-26,0.619038235,0.294788931,7,1.196813924,0.041262546,0.894544814,0.343531657
NL,2020-07-27,0.510984917,0.292975796,7,1.085206925,-0.063237092,0.784796958,0.237172875
NL,2020-07-28,0.421927373,0.291812342,7,0.993869053,-0.150014307,0.694652062,0.149202684
NL,2020-07-29,0.348554905,0.291131036,7,0.91916125,-0.222051439,0.620642854,0.076466957
NL,2020-07-30,0.288139906,0.290832807,7,0.858161734,-0.281881923,0.559949133,0.016330678
NL,2020-07-31,0.238436456,0.290874064,7,0.808539145,-0.331666232,0.510284241,-0.033411329
NL,2020-08-01,0.19759684,0.291260843,7,0.768457602,-0.373263922,0.469806105,-0.074612425
NL,2020-08-02,0.164102852,0.292049631,7,0.736509611,-0.408303907,0.43704931,-0.108843606
NL,2020-08-03,0.136709359,0.293354904,7,0.711674406,-0.438255689,0.410875711,-0.137456993
NL,2020-08-04,0.114398012,0.295364006,7,0.693300827,-0.464504803,0.390442049,-0.161646025
NL,2020-08-05,0.096339391,0.298360338,7,0.681114909,-0.488436127,0.375183768,-0.182504986
NL,2020-08-06,0.08186217,0.302755809,7,0.675252651,-0.511528311,0.364814507,-0.201090166
NL,2020-08-07,0.070428161,0.309132664,7,0.676317048,-0.535460726,0.359340238,-0.218483916
NL,2020-08-08,0.058994152,0.306641668,7,0.660000778,-0.542012474,0.345578172,-0.227589867
NL,2020-08-09,0.049753241,0.306630598,7,0.65073817,-0.551231688,0.336326914,-0.236820433
NL,2020-08-10,0.042361897,0.309098072,7,0.648182985,-0.563459191,0.331241645,-0.246517851
NL,2020-08-11,0.034970553,0.302694679,7,0.628241223,-0.558300117,0.317865759,-0.247924652
NL,2020-08-12,0.028879234,0.298264689,7,0.613467282,-0.555708814,0.307634218,-0.24987575
NL,2020-08-13,0.023861495,0.295220819,7,0.602483667,-0.554760677,0.29977171,-0.252048721
NL,2020-08-14,0.019730803,0.293144111,7,0.594282703,-0.554821098,0.29370015,-0.254238545
NL,2020-08-15,0.0163336,0.291741085,7,0.588135619,-0.55546842,0.288991693,-0.256324494
NL,2020-08-16,0.013543595,0.29080981,7,0.583520349,-0.556433159,0.28533133,-0.258244139
NL,2020-08-17,0.011257072,0.290214582,7,0.5800672,-0.557553057,0.282488512,-0.259974369
NL,2020-08-18,0.009389028,0.289867953,7,0.577519775,-0.55874172,0.280296512,-0.261518457
NL,2020-08-19,0.007870019,0.289718739,7,0.575708313,-0.559968274,0.27863805,-0.262898011
NL,2020-08-20,0.006643578,0.289744848,7,0.574533045,-0.561245889,0.27743601,-0.264148854
NL,2020-08-21,0.00566411,0.289950149,7,0.573955958,-0.562627739,0.276648414,-0.265320194
NL,2020-08-22,0.004895204,0.290365019,7,0.574000184,-0.564209776,0.276267241,-0.266476833
NL,2020-08-23,0.004308277,0.291050643,7,0.574757054,-0.566140501,0.276321091,-0.267704537
NL,2020-08-24,0.003881509,0.292107537,7,0.576401761,-0.568638743,0.276882085,-0.269119067
NL,2020-08-25,0.003599035,0.293689213,7,0.579219316,-0.572021245,0.278077829,-0.270879758
NL,2020-08-26,0.003450355,0.296022222,7,0.583643249,-0.576742538,0.280109554,-0.273208843
NL,2020-08-27,0.003429942,0.299433967,7,0.590309733,-0.58344985,0.283277721,-0.276417837
NL,2020-08-28,0.003537036,0.304389365,7,0.600129228,-0.593055157,0.288016076,-0.280942005
NL,2020-08-29,0.003644129,0.3000519,7,0.591735047,-0.584446788,0.284069422,-0.276781163
NL,2020-08-30,0.003886693,0.297341327,7,0.586664986,-0.5788916,0.281778714,-0.274005327
NL,2020-08-31,0.004273744,0.295891922,7,0.584211254,-0.575663765,0.280811165,-0.272263677
NL,2020-09-01,0.004819671,0.29550396,7,0.583996789,-0.574357448,0.280994507,-0.271355166
NL,2020-09-02,0.005544768,0.296123476,7,0.585936116,-0.574846581,0.282298597,-0.271209062
NL,2020-09-03,0.00647599,0.297836544,7,0.590224889,-0.577272909,0.284830835,-0.271878854
NL,2020-09-04,0.007647957,0.300878343,7,0.597358674,-0.58206276,0.288845635,-0.273549721
NL,2020-09-05,0.009104235,0.305656587,7,0.608180137,-0.589971667,0.294767608,-0.276559138
NL,2020-09-06,0.010560513,0.301258249,7,0.60101583,-0.579894804,0.292113246,-0.27099222
NL,2020-09-07,0.012409376,0.298646856,7,0.597746457,-0.572927705,0.291521529,-0.266702777
NL,2020-09-08,0.014719556,0.297474485,7,0.597758833,-0.568319722,0.292736024,-0.263296913
NL,2020-09-09,0.017576932,0.297581955,7,0.600826845,-0.565672981,0.29569384,-0.260539976
NL,2020-09-10,0.021087728,0.298983934,7,0.60708547,-0.564910014,0.300514911,-0.258339455
NL,2020-09-11,0.025382456,0.301870357,7,0.617037485,-0.566272572,0.30750726,-0.256742347
NL,2020-09-12,0.030620773,0.306623985,7,0.63159274,-0.570351194,0.317188266,-0.255946719
NL,2020-09-13,0.03585909,0.302288483,7,0.628333629,-0.556615449,0.318374669,-0.246656489
NL,2020-09-14,0.042430462,0.299875212,7,0.630175078,-0.545314154,0.322690624,-0.2378297
NL,2020-09-15,0.050579179,0.299066248,7,0.636738255,-0.535579896,0.330083292,-0.228924934
NL,2020-09-16,0.060608169,0.299753303,7,0.648113848,-0.52689751,0.340754396,-0.219538059
NL,2020-09-17,0.072890256,0.302028402,7,0.664855047,-0.519074535,0.355162766,-0.209382254
NL,2020-09-18,0.087882026,0.306191832,7,0.688006988,-0.512242936,0.374045633,-0.198281581
NL,2020-09-19,0.102873796,0.301227192,7,0.693268243,-0.487520652,0.384397504,-0.178649912
NL,2020-09-20,0.121689881,0.298044967,7,0.705847282,-0.46246752,0.400239515,-0.156859753
NL,2020-09-21,0.145029766,0.296219805,7,0.725609915,-0.435550383,0.421873624,-0.131814091
NL,2020-09-22,0.173761108,0.295501524,7,0.752933452,-0.405411236,0.449933667,-0.102411452
NL,2020-09-23,0.208951988,0.295790377,7,0.788690475,-0.370786499,0.485394507,-0.067490531
NL,2020-09-24,0.251910621,0.297126567,7,0.834267992,-0.330446749,0.529601929,-0.025780686
NL,2020-09-25,0.304233988,0.299694512,7,0.891624439,-0.283156462,0.58432527,0.024142706
NL,2020-09-26,0.3678672,0.303841693,7,0.963385975,-0.227651574,0.651834392,0.083900008
NL,2020-09-27,0.445175811,0.310110894,7,1.052981994,-0.162630372,0.735002131,0.155349491
NL,2020-09-28,0.522484422,0.307596728,7,1.12536293,-0.080394086,0.80996103,0.235007814
NL,2020-09-29,0.619216299,0.307681616,7,1.222261185,0.016171414,0.906772242,0.331660356
NL,2020-09-30,0.738967434,0.310376052,7,1.347293319,0.13064155,1.029041569,0.4488933
NL,2020-10-01,0.858718569,0.304309892,7,1.455154998,0.262282141,1.143123336,0.574313803
NL,2020-10-02,0.871790044,0.300426091,7,1.460614362,0.282965727,1.152565051,0.591015038
NL,2020-10-03,0.917270162,0.298219346,7,1.50176934,0.332770983,1.195982769,0.638557554
NL,2020-10-04,0.880497498,0.2973938,7,1.463378635,0.297616361,1.158438559,0.602556438
NL,2020-10-05,0.787248291,0.297837072,7,1.370998224,0.203498357,1.065603628,0.508892953
NL,2020-10-06,0.7232649,0.29960962,7,1.310488964,0.136040836,1.003276842,0.443252958
NL,2020-10-07,0.686168756,0.30295052,7,1.279940864,0.092396647,0.969303068,0.403034444
NL,2020-10-08,0.674580814,0.308299091,7,1.278835929,0.0703257,0.962713843,0.386447785
NL,2020-10-09,0.688070297,0.316329767,7,1.308065248,0.068075345,0.98370871,0.392431884
NL,2020-10-10,0.701559779,0.316088564,7,1.32108198,0.082037577,0.996972766,0.406146792
NL,2020-10-11,0.715049261,0.30755602,7,1.317847983,0.112250539,1.002487824,0.427610699
NL,2020-10-12,0.755120574,0.301612853,7,1.346270903,0.163970246,1.037004716,0.473236432
NL,2020-10-13,0.773513343,0.297502017,7,1.356606581,0.190420106,1.051555542,0.495471145
NL,2020-10-14,0.820661335,0.294673526,7,1.398210833,0.243111838,1.096060057,0.545262614
NL,2020-10-15,0.898317269,0.292735449,7,1.472068205,0.324566332,1.171904684,0.624729853
NL,2020-10-16,0.944774152,0.291412525,7,1.515932205,0.3736161,1.217125177,0.672423128
NL,2020-10-17,0.851043201,0.290513607,7,1.420439407,0.281646994,1.122554107,0.579532295
NL,2020-10-18,0.788949631,0.289907268,7,1.357157435,0.220741827,1.059893859,0.518005403
NL,2020-10-19,0.756185125,0.289504138,7,1.323602808,0.188767442,1.026752592,0.485617658
NL,2020-10-20,0.751531669,0.289244473,7,1.318440419,0.18462292,1.021856456,0.481206882
NL,2020-10-21,0.774816271,0.289089654,7,1.341421581,0.208210962,1.044996366,0.504636177
NL,2020-10-22,0.826904533,0.289016602,7,1.393366664,0.260442401,1.097016354,0.556792711
NL,2020-10-23,0.827225731,0.289014415,7,1.393683576,0.260767886,1.097335509,0.557115954
NL,2020-10-24,0.858298902,0.289082766,7,1.424890712,0.291707091,1.128472559,0.588125244
NL,2020-10-25,0.839301777,0.289231857,7,1.406185801,0.272417754,1.109614774,0.568988781
NL,2020-10-26,0.781569068,0.289483915,7,1.348947115,0.214191021,1.052117634,0.511020501
NL,2020-10-27,0.690774874,0.289876434,7,1.258922245,0.122627503,0.961690285,0.419859463
NL,2020-10-28,0.625660115,0.290467602,7,1.194966153,0.056354076,0.897128025,0.354192205
NL,2020-10-29,0.583804161,0.291344588,7,1.15482906,0.012779262,0.856091692,0.311516629
NL,2020-10-30,0.563651024,0.292635692,7,1.13720644,-0.009904392,0.837145208,0.29015684
NL,2020-10-31,0.564451515,0.294527628,7,1.141715058,-0.012812027,0.839713882,0.289189149
NL,2020-11-01,0.586235393,0.297289449,7,1.168912006,0.00355878,0.864078929,0.308391858
NL,2020-11-02,0.629812469,0.301304554,7,1.220358544,0.039266394,0.911408479,0.348216459
NL,2020-11-03,0.696802713,0.307111519,7,1.298730228,0.094875197,0.983825849,0.409779576
NL,2020-11-04,0.789696475,0.315452711,7,1.407972427,0.171420523,1.0845152,0.49487775
NL,2020-11-05,0.882590238,0.315452024,7,1.500864844,0.264315632,1.177408321,0.587772154
NL,2020-11-06,0.975484,0.307109403,7,1.577407369,0.373560632,1.262505159,0.688462841
NL,2020-11-07,1.10464121,0.301300743,7,1.695179814,0.514102605,1.386233657,0.823048762
NL,2020-11-08,1.116734971,0.297283438,7,1.699399803,0.53407014,1.394572889,0.838897054
NL,2020-11-09,1.17034316,0.29451859,7,1.747588989,0.59309733,1.44559708,0.895089239
NL,2020-11-10,1.26745865,0.292622351,7,1.84098792,0.69392938,1.540940366,0.993976934
NL,2020-11-11,1.411691693,0.291325025,7,1.98267825,0.840705137,1.683960942,1.139422445
NL,2020-11-12,1.436980787,0.290438964,7,2.006230695,0.867730878,1.708421932,1.165539642
NL,2020-11-13,1.515689389,0.289834506,7,2.083754583,0.947624195,1.786565615,1.244813163
NL,2020-11-14,1.584777925,0.28942249,7,2.152035581,1.017520268,1.855269084,1.314286765
NL,2020-11-15,1.593991761,0.289141803,7,2.160699281,1.02728424,1.864220593,1.323762928
NL,2020-11-16,1.57203419,0.288950658,7,2.138367072,1.005701307,1.84208438,1.301983999
NL,2020-11-17,1.608516714,0.288820523,7,2.174594537,1.042438891,1.878445282,1.338588146
NL,2020-11-18,1.61721852,0.288731941,7,2.183122725,1.051314314,1.8870643,1.34737274
NL,2020-11-19,1.612673359,0.288671651,7,2.178459399,1.046887319,1.882462793,1.342883925
NL,2020-11-20,1.635874649,0.28863062,7,2.20158027,1.070169028,1.905625736,1.366123562
NL,2020-11-21,1.621394794,0.288602698,7,2.187045689,1.055743899,1.891119785,1.351669803
NL,2020-11-22,1.534338027,0.288583698,7,2.099951681,0.968724373,1.804045261,1.264630794
NL,2020-11-23,1.446037647,0.288570768,7,2.01162596,0.880449335,1.715732797,1.176342498
NL,2020-11-24,1.375553737,0.28856197,7,1.941124805,0.809982668,1.645240664,1.10586681
NL,2020-11-25,1.320094674,0.288555983,7,1.885654009,0.754535339,1.589776006,1.050413342
NL,2020-11-26,1.295580232,0.28855191,7,1.861131583,0.730028881,1.565257757,1.025902707
NL,2020-11-27,1.260544816,0.288549138,7,1.826090734,0.694998897,1.53021975,0.990869881
NL,2020-11-28,1.200098371,0.288547252,7,1.765640592,0.634556149,1.469771542,0.930425199
NL,2020-11-29,1.152424071,0.288545968,7,1.717963777,0.586884365,1.422096044,0.882752099
NL,2020-11-30,1.082575789,0.288545095,7,1.648113783,0.517037794,1.352246945,0.812904633
NL,2020-12-01,1.038289153,0.288544501,7,1.603825983,0.472752323,1.307959754,0.768618552
NL,2020-12-02,1.016528659,0.288544097,7,1.582064697,0.450992621,1.286198882,0.746858436
NL,2020-12-03,1.015066982,0.288543822,7,1.580602481,0.449531483,1.284736948,0.745397016
NL,2020-12-04,1.051340243,0.288543635,7,1.616875375,0.485805111,1.321010034,0.781670452
NL,2020-12-05,1.060470675,0.288543508,7,1.626005558,0.494935792,1.330140347,0.790801003
NL,2020-12-06,1.029590271,0.288543421,7,1.595124985,0.464055558,1.299259863,0.75992068
NL,2020-12-07,0.968648465,0.288543363,7,1.534183064,0.403113866,1.238318002,0.698978928
NL,2020-12-08,0.943715996,0.288543323,7,1.509250517,0.378181474,1.213385495,0.674046496
NL,2020-12-09,0.936066111,0.288543297,7,1.50160058,0.370531641,1.205735586,0.666396635
NL,2020-12-10,0.943982526,0.288543279,7,1.509516961,0.37844809,1.213651985,0.674313067
NL,2020-12-11,0.966335248,0.288543269,7,1.531869663,0.400800833,1.236004697,0.696665799
NL,2020-12-12,1.002555131,0.288543263,7,1.568089535,0.437020727,1.272224575,0.732885687
NL,2020-12-13,1.02921151,0.288543262,7,1.59474591,0.463677109,1.298880952,0.759542067
NL,2020-12-14,1.094128646,0.288543264,7,1.659663051,0.528594241,1.36379809,0.824459201
NL,2020-12-15,1.173378142,0.288543262,7,1.738912544,0.607843739,1.443047585,0.903708699
NL,2020-12-16,1.268761777,0.288543263,7,1.834296181,0.703227373,1.538431221,0.999092333
NL,2020-12-17,1.268566743,0.288543265,7,1.83410115,0.703032337,1.538236189,0.998897298
NL,2020-12-18,1.25460175,0.288543267,7,1.82013616,0.689067339,1.524271196,0.984932303
NL,2020-12-19,1.194222674,0.288543269,7,1.75975709,0.628688259,1.463892124,0.924553225
NL,2020-12-20,1.055671931,0.288543273,7,1.621206355,0.490137508,1.325341384,0.786002478
NL,2020-12-21,0.933294636,0.288543279,7,1.498829071,0.367760201,1.202964095,0.663625177
NL,2020-12-22,0.845612417,0.288543288,7,1.41114687,0.280077965,1.115281884,0.57594295
NL,2020-12-23,0.775136417,0.288543301,7,1.340670894,0.209601939,1.044805896,0.505466938
NL,2020-12-24,0.717870684,0.28854332,7,1.283405198,0.152336169,0.987540181,0.448201187
NL,2020-12-25,0.687291677,0.288543347,7,1.252826246,0.121757108,0.9569612,0.417622155
NL,2020-12-26,0.682262627,0.288543388,7,1.247797276,0.116727979,0.951932188,0.412593067
NL,2020-12-27,0.70259658,0.288543448,7,1.268131346,0.137061814,0.972266196,0.432926963
NL,2020-12-28,0.667988508,0.288543536,7,1.233523446,0.102453569,0.937658206,0.398318809
NL,2020-12-29,0.611970776,0.288543665,7,1.177505967,0.046435584,0.881640595,0.342300956
NL,2020-12-30,0.556360444,0.288543855,7,1.121896008,-0.00917512,0.826030441,0.286690447
NL,2020-12-31,0.521432721,0.288544134,7,1.086968832,-0.04410339,0.791102979,0.251762463
NL,2021-01-01,0.505889175,0.288544545,7,1.071426091,-0.059647741,0.775559817,0.236218534
NL,2021-01-02,0.509151977,0.288545148,7,1.074690075,-0.05638612,0.778823182,0.239480772
NL,2021-01-03,0.531342421,0.288546034,7,1.096882256,-0.034197413,0.801014455,0.261670388
NL,2021-01-04,0.573285434,0.288547337,7,1.138827822,0.007743046,0.842958685,0.303612183
